id_transaccion,id_cliente,fecha,monto_venta,categoria
7521,CUST-044,2025-08-04,116.11,Hogar
7522,CUST-360,2025-04-26,217.95,Moda
7523,CUST-408,2025-04-28,422.71,Moda
7524,CUST-317,2025-09-27,134.88,Hogar
7525,CUST-381,2026-01-30,498.6,Hogar
7526,CUST-145,2025-12-09,184.08,Electrónica
7527,CUST-327,2025-06-11,199.36,Moda
7528,CUST-363,2025-07-07,69.83,Alimentos
7529,CUST-050,2025-04-14,343.3,Hogar
7530,CUST-065,2025-05-21,129.3,Moda
7531,CUST-355,2025-06-16,318.15,Hogar
7532,CUST-288,2025-10-27,119.35,Electrónica
7533,CUST-164,2025-01-28,200.06,Hogar
7534,CUST-141,2025-09-29,429.77,Hogar
7535,CUST-454,2025-02-19,372.06,Electrónica
7536,CUST-314,2026-01-06,85.75,Hogar
7537,CUST-128,2025-06-05,307.78,Electrónica
7538,CUST-398,2025-11-20,318.03,Moda
7539,CUST-421,2025-12-14,54.38,Moda
7540,CUST-368,2025-05-01,238.24,Moda
7541,CUST-463,2025-05-20,137.73,Alimentos
7542,CUST-239,2025-01-16,238.89,Hogar
7543,CUST-324,2025-11-05,390.76,Electrónica
7544,CUST-296,2025-02-18,87.55,Hogar
7545,CUST-187,2025-06-13,70.42,Alimentos
7546,CUST-208,2025-03-03,141.97,Hogar
7547,CUST-220,2025-12-06,476.61,Alimentos
7548,CUST-400,2025-06-03,376.43,Hogar
7549,CUST-190,2025-11-08,19.53,Alimentos
7550,CUST-388,2026-01-11,206.49,Electrónica
7551,CUST-429,2025-12-12,136.13,Hogar
7552,CUST-346,2025-05-30,322.69,Hogar
7553,CUST-284,2026-01-11,235.05,Electrónica
7554,CUST-352,2025-03-14,482.6,Electrónica
7555,CUST-237,2025-03-10,117.3,Moda
7556,CUST-194,2025-06-26,298.05,Alimentos
7557,CUST-287,2025-12-20,353.1,Electrónica
7558,CUST-259,2025-01-02,414.53,Moda
7559,CUST-246,2025-11-05,209.42,Alimentos
7560,CUST-136,2025-04-29,346.59,Moda
7561,CUST-280,2025-01-07,158.57,Hogar
7562,CUST-271,2025-09-12,223.38,Alimentos
7563,CUST-171,2026-02-08,448.86,Hogar
7564,CUST-159,2026-02-18,475.45,Hogar
7565,CUST-201,2025-03-16,362.22,Hogar
7566,CUST-487,2025-12-17,193.43,Hogar
7567,CUST-045,2025-07-14,411.83,Hogar
7568,CUST-450,2025-07-06,22.67,Hogar
7569,CUST-264,2025-01-03,60.35,Moda
7570,CUST-071,2025-07-03,334.07,Moda
7571,CUST-364,2025-12-01,152.71,Alimentos
7572,CUST-371,2025-09-30,476.18,Alimentos
7573,CUST-103,2026-01-03,223.67,Alimentos
7574,CUST-490,2025-02-21,220.39,Hogar
7575,CUST-125,2025-09-20,342.26,Hogar
7576,CUST-313,2026-01-03,386.11,Moda
7577,CUST-464,2025-05-13,243.02,Moda
7578,CUST-483,2025-08-13,114.86,Alimentos
7579,CUST-286,2025-11-06,388.92,Electrónica
7580,CUST-458,2025-03-02,166.97,Electrónica
7581,CUST-230,2025-12-31,95.8,Hogar
7582,CUST-146,2025-01-16,319.5,Hogar
7583,CUST-370,2025-08-17,54.32,Hogar
7584,CUST-197,2025-07-14,485.96,Moda
7585,CUST-373,2025-09-08,319.87,Hogar
7586,CUST-221,2025-10-30,493.09,Hogar
7587,CUST-423,2025-02-17,176.06,Hogar
7588,CUST-060,2025-08-23,485.89,Electrónica
7589,CUST-098,2025-05-01,81.33,Electrónica
7590,CUST-171,2025-11-16,29.94,Alimentos
7591,CUST-382,2025-02-19,26.16,Hogar
7592,CUST-173,2025-02-10,237.79,Moda
7593,CUST-151,2025-01-22,50.67,Electrónica
7594,CUST-453,2026-01-06,260.96,Alimentos
7595,CUST-350,2025-07-01,170.48,Hogar
7596,CUST-390,2025-01-05,174.46,Electrónica
7597,CUST-440,2025-05-25,321.45,Moda
7598,CUST-122,2025-12-23,89.92,Moda
7599,CUST-494,2025-03-19,385.61,Moda
7600,CUST-108,2025-08-19,295.2,Moda
7601,CUST-004,2025-10-24,458.32,Hogar
7602,CUST-093,2025-12-14,188.77,Alimentos
7603,CUST-407,2025-07-28,491.53,Alimentos
7604,CUST-006,2025-06-12,292.16,Moda
7605,CUST-288,2025-06-17,486.97,Hogar
7606,CUST-106,2025-10-05,23.26,Alimentos
7607,CUST-146,2025-08-25,366.71,Alimentos
7608,CUST-271,2025-06-25,410.14,Alimentos
7609,CUST-424,2025-02-22,36.05,Moda
7610,CUST-378,2025-12-15,293.7,Hogar
7611,CUST-096,2025-01-10,402.95,Moda
7612,CUST-457,2025-05-26,284.91,Hogar
7613,CUST-229,2025-08-15,41.27,Electrónica
7614,CUST-202,2025-08-24,349.79,Hogar
7615,CUST-212,2025-08-30,39.69,Hogar
7616,CUST-006,2025-11-01,410.56,Moda
7617,CUST-112,2025-03-12,31.09,Moda
7618,CUST-376,2025-06-07,77.32,Electrónica
7619,CUST-379,2025-01-19,144.8,Moda
7620,CUST-447,2025-02-24,320.35,Hogar
7621,CUST-323,2025-08-03,488.42,Alimentos
7622,CUST-106,2025-07-28,67.73,Moda
7623,CUST-139,2025-01-21,79.93,Alimentos
7624,CUST-299,2025-10-09,190.75,Alimentos
7625,CUST-401,2025-09-06,419.75,Alimentos
7626,CUST-096,2025-01-28,238.94,Moda
7627,CUST-388,2026-02-21,167.59,Hogar
7628,CUST-447,2025-10-23,284.99,Alimentos
7629,CUST-452,2025-07-30,137.66,Electrónica
7630,CUST-337,2025-10-12,206.57,Moda
7631,CUST-297,2025-01-20,172.98,Alimentos
7632,CUST-467,2025-01-20,404.03,Alimentos
7633,CUST-389,2025-11-26,462.89,Moda
7634,CUST-416,2026-01-31,382.19,Hogar
7635,CUST-214,2025-04-30,225.15,Electrónica
7636,CUST-454,2025-04-07,257.12,Alimentos
7637,CUST-291,2025-04-30,71.29,Electrónica
7638,CUST-022,2025-01-25,375.96,Moda
7639,CUST-193,2025-06-02,302.27,Hogar
7640,CUST-468,2025-09-02,452.2,Moda
7641,CUST-150,2025-09-17,108.3,Hogar
7642,CUST-368,2025-01-04,382.27,Alimentos
7643,CUST-247,2026-01-28,345.49,Alimentos
7644,CUST-267,2025-05-23,140.26,Alimentos
7645,CUST-461,2025-10-09,337.02,Hogar
7646,CUST-251,2025-12-01,462.94,Moda
7647,CUST-490,2025-12-12,460.03,Alimentos
7648,CUST-003,2025-08-08,362.62,Hogar
7649,CUST-393,2025-11-23,33.56,Alimentos
7650,CUST-316,2025-06-09,437.41,Moda
7651,CUST-076,2025-03-17,332.31,Electrónica
7652,CUST-087,2025-04-09,162.11,Electrónica
7653,CUST-270,2025-06-29,101.75,Moda
7654,CUST-225,2025-05-07,66.94,Alimentos
7655,CUST-018,2025-02-01,34.62,Alimentos
7656,CUST-113,2025-09-22,379.51,Electrónica
7657,CUST-251,2025-11-30,125.56,Electrónica
7658,CUST-233,2025-01-13,21.88,Electrónica
7659,CUST-329,2026-01-15,204.66,Electrónica
7660,CUST-279,2025-12-18,246.48,Hogar
7661,CUST-202,2025-12-05,92.92,Moda
7662,CUST-083,2026-02-18,31.58,Alimentos
7663,CUST-125,2026-02-04,102.67,Alimentos
7664,CUST-175,2026-01-31,342.76,Moda
7665,CUST-069,2025-07-21,50.3,Alimentos
7666,CUST-047,2025-01-18,281.97,Alimentos
7667,CUST-372,2026-02-01,81.74,Electrónica
7668,CUST-256,2025-04-03,105.89,Alimentos
7669,CUST-215,2025-10-07,202.61,Moda
7670,CUST-030,2025-12-24,59.4,Moda
7671,CUST-281,2026-01-31,94.87,Moda
7672,CUST-412,2025-11-12,180.99,Alimentos
7673,CUST-482,2025-03-01,171.54,Hogar
7674,CUST-237,2025-08-02,377.14,Electrónica
7675,CUST-248,2025-04-10,46.64,Moda
7676,CUST-368,2025-01-01,431.62,Hogar
7677,CUST-495,2025-02-12,409.95,Alimentos
7678,CUST-025,2025-11-07,385.34,Electrónica
7679,CUST-074,2025-06-17,161.59,Hogar
7680,CUST-206,2025-07-11,413.21,Alimentos
7681,CUST-490,2025-02-03,99.57,Alimentos
7682,CUST-494,2025-02-03,70.96,Hogar
7683,CUST-314,2025-06-25,32.03,Hogar
7684,CUST-094,2026-02-21,470.26,Moda
7685,CUST-375,2025-07-15,160.93,Electrónica
7686,CUST-127,2025-06-07,459.63,Electrónica
7687,CUST-425,2025-09-02,143.58,Moda
7688,CUST-025,2026-01-01,454.71,Electrónica
7689,CUST-334,2025-12-06,452.93,Electrónica
7690,CUST-355,2025-12-12,462.6,Alimentos
7691,CUST-116,2025-12-01,253.12,Hogar
7692,CUST-048,2025-03-12,434.31,Moda
7693,CUST-226,2025-11-23,475.88,Hogar
7694,CUST-266,2025-04-24,169.06,Electrónica
7695,CUST-099,2025-10-12,215.25,Electrónica
7696,CUST-459,2026-02-11,362.43,Moda
7697,CUST-011,2026-02-22,157.18,Hogar
7698,CUST-085,2025-05-23,379.37,Alimentos
7699,CUST-405,2025-04-07,46.21,Hogar
7700,CUST-214,2025-11-05,266.51,Hogar
7701,CUST-173,2026-02-05,69.93,Moda
7702,CUST-391,2025-11-16,153.73,Alimentos
7703,CUST-209,2025-07-31,136.73,Hogar
7704,CUST-448,2025-11-13,421.08,Hogar
7705,CUST-382,2025-07-04,104.82,Electrónica
7706,CUST-064,2025-07-24,406.14,Electrónica
7707,CUST-258,2025-12-30,399.04,Alimentos
7708,CUST-332,2025-08-04,254.45,Hogar
7709,CUST-121,2025-09-03,124.58,Hogar
7710,CUST-298,2025-08-27,121.18,Electrónica
7711,CUST-466,2025-10-20,237.81,Alimentos
7712,CUST-054,2026-01-26,14.32,Moda
7713,CUST-331,2025-01-08,270.36,Electrónica
7714,CUST-272,2025-03-19,476.86,Hogar
7715,CUST-241,2025-11-20,85.81,Moda
7716,CUST-243,2025-10-04,290.94,Hogar
7717,CUST-018,2025-07-21,481.27,Hogar
7718,CUST-483,2025-08-02,431.66,Hogar
7719,CUST-187,2025-04-04,426.69,Alimentos
7720,CUST-346,2025-03-16,412.71,Moda
7721,CUST-144,2025-06-06,161.42,Hogar
7722,CUST-262,2025-06-02,446.4,Alimentos
7723,CUST-441,2025-05-22,471.26,Moda
7724,CUST-364,2025-03-19,252.94,Electrónica
7725,CUST-491,2025-11-18,183.74,Alimentos
7726,CUST-431,2025-07-01,212.97,Moda
7727,CUST-239,2025-07-14,173.76,Hogar
7728,CUST-304,2025-06-07,114.09,Hogar
7729,CUST-298,2025-05-26,313.04,Alimentos
7730,CUST-076,2025-02-23,285.67,Electrónica
7731,CUST-188,2025-12-22,236.67,Alimentos
7732,CUST-333,2025-10-04,56.96,Electrónica
7733,CUST-388,2025-11-05,400.48,Electrónica
7734,CUST-487,2025-03-24,95.72,Alimentos
7735,CUST-246,2026-02-04,66.14,Alimentos
7736,CUST-130,2025-06-05,315.3,Alimentos
7737,CUST-474,2025-01-04,205.34,Moda
7738,CUST-315,2025-11-07,39.31,Moda
7739,CUST-411,2025-09-28,184.23,Alimentos
7740,CUST-283,2025-03-05,388.17,Moda
7741,CUST-079,2025-04-22,311.47,Moda
7742,CUST-072,2025-08-27,187.77,Electrónica
7743,CUST-263,2025-05-24,103.98,Hogar
7744,CUST-191,2026-01-09,319.58,Hogar
7745,CUST-367,2025-01-20,444.9,Moda
7746,CUST-375,2025-03-05,326.67,Electrónica
7747,CUST-430,2025-10-16,408.32,Alimentos
7748,CUST-063,2025-03-22,265.55,Electrónica
7749,CUST-488,2025-07-16,361.81,Electrónica
7750,CUST-380,2026-01-17,449.15,Hogar
7751,CUST-012,2025-03-10,388.86,Alimentos
7752,CUST-141,2025-07-05,455.83,Hogar
7753,CUST-254,2025-06-16,221.26,Moda
7754,CUST-043,2025-07-24,453.07,Hogar
7755,CUST-017,2025-06-13,314.57,Electrónica
7756,CUST-063,2025-04-04,436.32,Alimentos
7757,CUST-253,2025-09-06,29.29,Alimentos
7758,CUST-465,2025-03-09,332.35,Alimentos
7759,CUST-376,2025-12-09,425.51,Hogar
7760,CUST-292,2025-01-21,95.36,Hogar
7761,CUST-469,2025-11-15,334.28,Hogar
7762,CUST-008,2025-03-26,414.23,Moda
7763,CUST-325,2026-01-25,151.1,Hogar
7764,CUST-090,2025-01-24,208.57,Moda
7765,CUST-208,2025-04-21,289.06,Hogar
7766,CUST-292,2025-12-17,264.39,Moda
7767,CUST-284,2025-03-24,29.2,Electrónica
7768,CUST-118,2025-12-24,58.35,Electrónica
7769,CUST-349,2025-03-19,59.23,Alimentos
7770,CUST-175,2026-01-15,138.51,Electrónica
7771,CUST-076,2025-05-20,130.47,Alimentos
7772,CUST-101,2026-01-11,373.69,Moda
7773,CUST-414,2025-09-28,290.64,Alimentos
7774,CUST-151,2025-12-05,384.35,Electrónica
7775,CUST-400,2025-06-18,44.25,Moda
7776,CUST-270,2025-07-16,247.75,Alimentos
7777,CUST-458,2025-09-19,168.65,Moda
7778,CUST-071,2025-08-03,426.47,Moda
7779,CUST-493,2025-03-08,356.82,Electrónica
7780,CUST-180,2025-08-17,435.94,Moda
7781,CUST-124,2025-06-10,32.75,Hogar
7782,CUST-381,2025-05-02,363.2,Electrónica
7783,CUST-293,2025-05-29,274.6,Alimentos
7784,CUST-285,2025-12-06,414.25,Hogar
7785,CUST-195,2025-07-12,258.51,Electrónica
7786,CUST-399,2025-08-19,274.7,Moda
7787,CUST-228,2025-04-21,35.37,Alimentos
7788,CUST-431,2025-05-25,337.58,Moda
7789,CUST-430,2025-08-09,143.84,Moda
7790,CUST-436,2026-01-27,19.65,Alimentos
7791,CUST-275,2025-03-05,42.55,Alimentos
7792,CUST-461,2025-05-06,479.07,Electrónica
7793,CUST-106,2025-08-06,179.58,Electrónica
7794,CUST-021,2025-10-11,435.36,Moda
7795,CUST-064,2025-12-20,480.24,Electrónica
7796,CUST-165,2026-02-01,472.2,Hogar
7797,CUST-027,2025-08-24,442.05,Alimentos
7798,CUST-311,2025-01-13,448.47,Moda
7799,CUST-500,2025-06-02,151.61,Hogar
7800,CUST-285,2025-08-27,84.22,Hogar
7801,CUST-148,2025-07-09,323.24,Alimentos
7802,CUST-281,2025-05-31,249.17,Electrónica
7803,CUST-326,2025-03-27,58.39,Hogar
7804,CUST-319,2025-01-21,342.0,Moda
7805,CUST-164,2025-07-01,285.8,Hogar
7806,CUST-386,2025-11-15,432.9,Alimentos
7807,CUST-406,2025-06-07,308.5,Electrónica
7808,CUST-224,2026-01-02,291.23,Electrónica
7809,CUST-272,2025-03-17,225.97,Moda
7810,CUST-146,2025-11-25,236.77,Moda
7811,CUST-453,2026-02-20,477.65,Moda
7812,CUST-438,2025-07-22,77.84,Moda
7813,CUST-356,2025-08-17,228.65,Moda
7814,CUST-030,2025-06-01,331.36,Hogar
7815,CUST-045,2025-09-20,222.18,Hogar
7816,CUST-275,2025-03-13,148.78,Alimentos
7817,CUST-471,2025-08-13,150.81,Electrónica
7818,CUST-034,2026-01-20,124.49,Hogar
7819,CUST-141,2025-05-11,178.51,Moda
7820,CUST-427,2025-12-26,437.12,Alimentos
7821,CUST-318,2025-01-28,257.56,Moda
7822,CUST-374,2025-10-26,127.72,Electrónica
7823,CUST-221,2025-04-07,198.42,Moda
7824,CUST-356,2025-02-15,61.86,Alimentos
7825,CUST-022,2025-01-01,452.98,Alimentos
7826,CUST-180,2025-06-15,210.02,Alimentos
7827,CUST-436,2025-09-02,490.39,Electrónica
7828,CUST-367,2025-08-07,180.29,Hogar
7829,CUST-420,2025-04-12,419.81,Hogar
7830,CUST-329,2025-10-18,135.63,Alimentos
7831,CUST-231,2025-07-23,47.31,Hogar
7832,CUST-499,2025-07-21,25.55,Electrónica
7833,CUST-403,2025-02-23,307.02,Moda
7834,CUST-038,2025-10-07,162.67,Electrónica
7835,CUST-070,2026-02-16,227.32,Hogar
7836,CUST-116,2025-10-05,411.14,Electrónica
7837,CUST-239,2025-01-16,131.57,Moda
7838,CUST-335,2025-01-13,161.24,Electrónica
7839,CUST-441,2025-12-22,424.21,Hogar
7840,CUST-148,2025-12-22,251.45,Moda
7841,CUST-009,2025-11-14,415.56,Hogar
7842,CUST-288,2025-03-28,193.49,Moda
7843,CUST-388,2025-03-19,205.2,Alimentos
7844,CUST-050,2026-02-20,91.9,Moda
7845,CUST-338,2025-03-08,459.01,Hogar
7846,CUST-005,2025-12-13,449.42,Alimentos
7847,CUST-404,2025-07-30,492.27,Alimentos
7848,CUST-343,2025-08-02,207.2,Hogar
7849,CUST-126,2025-07-04,411.12,Hogar
7850,CUST-075,2025-02-02,213.33,Electrónica
7851,CUST-165,2025-04-25,232.61,Hogar
7852,CUST-278,2025-10-02,416.7,Moda
7853,CUST-442,2026-02-24,96.91,Alimentos
7854,CUST-324,2025-07-17,117.95,Electrónica
7855,CUST-477,2026-01-15,164.22,Electrónica
7856,CUST-300,2025-05-23,396.21,Electrónica
7857,CUST-290,2025-08-16,192.6,Alimentos
7858,CUST-077,2025-04-30,185.5,Electrónica
7859,CUST-298,2025-12-19,499.42,Alimentos
7860,CUST-137,2025-01-24,198.07,Alimentos
7861,CUST-106,2025-01-27,131.41,Electrónica
7862,CUST-095,2025-03-16,315.37,Alimentos
7863,CUST-135,2025-08-29,402.92,Electrónica
7864,CUST-068,2025-01-23,44.11,Hogar
7865,CUST-147,2025-06-10,313.26,Moda
7866,CUST-490,2025-02-10,27.51,Hogar
7867,CUST-478,2025-08-26,267.9,Moda
7868,CUST-159,2025-08-27,135.93,Alimentos
7869,CUST-384,2025-02-25,160.25,Alimentos
7870,CUST-163,2026-02-17,238.88,Electrónica
7871,CUST-441,2026-02-19,464.28,Hogar
7872,CUST-341,2025-04-08,358.23,Hogar
7873,CUST-189,2025-05-26,469.05,Alimentos
7874,CUST-415,2025-09-19,333.39,Hogar
7875,CUST-339,2025-02-09,13.48,Moda
7876,CUST-095,2025-07-12,140.14,Alimentos
7877,CUST-181,2025-08-27,453.83,Electrónica
7878,CUST-288,2025-02-11,325.29,Electrónica
7879,CUST-322,2025-08-10,491.01,Alimentos
7880,CUST-187,2025-07-15,86.42,Alimentos
7881,CUST-372,2025-10-15,155.41,Electrónica
7882,CUST-138,2025-01-10,187.56,Moda
7883,CUST-130,2025-08-23,170.01,Hogar
7884,CUST-194,2025-11-21,133.48,Alimentos
7885,CUST-316,2025-09-22,227.3,Alimentos
7886,CUST-472,2025-03-10,324.73,Moda
7887,CUST-273,2025-05-19,162.52,Electrónica
7888,CUST-352,2025-12-21,49.05,Alimentos
7889,CUST-144,2025-08-07,357.18,Moda
7890,CUST-016,2025-07-15,234.92,Alimentos
7891,CUST-302,2025-03-15,282.68,Moda
7892,CUST-423,2025-04-13,233.15,Moda
7893,CUST-245,2025-08-13,446.28,Electrónica
7894,CUST-415,2025-05-03,283.79,Hogar
7895,CUST-107,2025-04-12,462.41,Electrónica
7896,CUST-088,2025-09-21,260.18,Moda
7897,CUST-129,2026-02-12,153.37,Hogar
7898,CUST-395,2025-06-10,184.17,Hogar
7899,CUST-375,2025-08-21,265.84,Electrónica
7900,CUST-341,2025-10-02,269.69,Electrónica
7901,CUST-004,2025-09-15,346.8,Alimentos
7902,CUST-327,2025-11-07,120.0,Hogar
7903,CUST-410,2025-05-19,332.83,Moda
7904,CUST-367,2025-08-15,391.51,Alimentos
7905,CUST-306,2025-09-30,341.53,Alimentos
7906,CUST-396,2025-11-13,246.1,Alimentos
7907,CUST-095,2026-01-22,495.92,Alimentos
7908,CUST-209,2025-03-27,208.36,Electrónica
7909,CUST-225,2025-10-18,62.23,Hogar
7910,CUST-459,2025-08-05,412.54,Alimentos
7911,CUST-348,2025-12-25,113.98,Hogar
7912,CUST-480,2025-03-07,359.51,Moda
7913,CUST-321,2025-09-14,97.7,Hogar
7914,CUST-047,2025-05-15,18.27,Electrónica
7915,CUST-476,2026-02-08,88.3,Hogar
7916,CUST-181,2026-01-10,194.72,Moda
7917,CUST-106,2026-01-25,62.24,Moda
7918,CUST-199,2025-02-24,106.86,Alimentos
7919,CUST-386,2025-12-22,384.67,Moda
7920,CUST-106,2025-08-31,387.24,Alimentos
7921,CUST-280,2025-09-09,410.57,Electrónica
7922,CUST-260,2025-01-21,422.17,Electrónica
7923,CUST-108,2025-11-03,216.01,Electrónica
7924,CUST-019,2025-06-12,435.1,Hogar
7925,CUST-410,2025-12-22,267.71,Moda
7926,CUST-459,2025-09-21,240.59,Moda
7927,CUST-296,2025-03-09,362.08,Moda
7928,CUST-306,2025-04-17,114.77,Alimentos
7929,CUST-171,2026-02-04,396.85,Alimentos
7930,CUST-331,2025-03-08,220.44,Electrónica
7931,CUST-493,2025-07-18,72.37,Moda
7932,CUST-195,2025-07-11,68.46,Hogar
7933,CUST-012,2025-01-02,90.8,Hogar
7934,CUST-195,2025-09-14,446.38,Electrónica
7935,CUST-490,2025-01-01,495.56,Alimentos
7936,CUST-283,2025-12-24,184.92,Alimentos
7937,CUST-369,2025-04-25,153.15,Alimentos
7938,CUST-182,2026-01-26,117.2,Electrónica
7939,CUST-450,2025-03-29,413.67,Electrónica
7940,CUST-305,2025-07-16,112.51,Moda
7941,CUST-144,2025-04-02,462.8,Moda
7942,CUST-386,2025-10-01,337.0,Moda
7943,CUST-316,2025-12-10,449.59,Hogar
7944,CUST-182,2025-06-09,281.46,Hogar
7945,CUST-030,2025-06-22,348.43,Moda
7946,CUST-084,2025-02-02,313.53,Hogar
7947,CUST-166,2025-03-14,417.29,Hogar
7948,CUST-284,2026-02-21,419.57,Alimentos
7949,CUST-281,2025-07-15,299.0,Alimentos
7950,CUST-096,2025-10-11,319.93,Electrónica
7951,CUST-381,2025-03-28,461.72,Alimentos
7952,CUST-266,2025-11-05,465.63,Moda
7953,CUST-444,2025-08-12,335.48,Alimentos
7954,CUST-298,2025-02-13,13.8,Hogar
7955,CUST-296,2025-12-02,61.16,Hogar
7956,CUST-225,2025-05-18,430.39,Moda
7957,CUST-333,2025-09-27,51.51,Moda
7958,CUST-361,2025-12-25,114.62,Alimentos
7959,CUST-374,2025-02-05,122.97,Alimentos
7960,CUST-042,2025-02-03,304.12,Alimentos
7961,CUST-303,2025-03-29,292.55,Electrónica
7962,CUST-421,2025-05-26,151.81,Electrónica
7963,CUST-246,2025-01-16,111.73,Moda
7964,CUST-208,2025-08-21,384.62,Alimentos
7965,CUST-237,2025-02-10,468.37,Hogar
7966,CUST-022,2025-09-12,35.87,Electrónica
7967,CUST-185,2025-10-08,75.26,Moda
7968,CUST-468,2025-05-06,324.66,Electrónica
7969,CUST-242,2025-01-08,404.18,Alimentos
7970,CUST-363,2026-01-03,397.68,Hogar
7971,CUST-283,2025-12-16,362.64,Hogar
7972,CUST-041,2025-12-06,444.84,Moda
7973,CUST-336,2026-02-06,116.5,Electrónica
7974,CUST-162,2025-11-20,62.57,Alimentos
7975,CUST-160,2025-06-25,311.53,Alimentos
7976,CUST-474,2025-08-16,412.92,Hogar
7977,CUST-089,2025-11-19,295.2,Hogar
7978,CUST-322,2026-02-06,481.87,Alimentos
7979,CUST-012,2026-01-02,399.83,Alimentos
7980,CUST-424,2025-01-18,353.39,Electrónica
7981,CUST-073,2025-02-25,39.53,Moda
7982,CUST-076,2026-02-11,62.79,Electrónica
7983,CUST-346,2025-02-04,394.57,Electrónica
7984,CUST-201,2026-01-25,107.14,Alimentos
7985,CUST-010,2025-04-28,24.13,Electrónica
7986,CUST-352,2025-10-09,456.27,Electrónica
7987,CUST-226,2025-09-11,446.49,Electrónica
7988,CUST-176,2025-08-01,117.06,Hogar
7989,CUST-276,2025-03-02,392.3,Moda
7990,CUST-039,2025-03-29,33.51,Moda
7991,CUST-060,2025-09-28,149.68,Hogar
7992,CUST-066,2025-12-13,315.6,Alimentos
7993,CUST-321,2025-02-01,383.96,Alimentos
7994,CUST-435,2026-01-31,15.1,Moda
7995,CUST-124,2025-05-13,169.84,Moda
7996,CUST-164,2025-03-05,115.03,Alimentos
7997,CUST-408,2025-07-18,499.4,Electrónica
7998,CUST-411,2025-09-13,338.78,Moda
7999,CUST-386,2025-12-08,208.78,Electrónica
8000,CUST-159,2025-06-04,47.07,Moda
8001,CUST-057,2025-08-19,303.35,Hogar
8002,CUST-078,2025-10-28,324.43,Moda
8003,CUST-194,2025-02-04,410.04,Hogar
8004,CUST-285,2025-01-26,151.4,Electrónica
8005,CUST-015,2025-01-23,490.9,Alimentos
8006,CUST-012,2025-05-21,225.34,Electrónica
8007,CUST-101,2026-01-22,155.01,Electrónica
8008,CUST-156,2025-10-12,180.74,Electrónica
8009,CUST-340,2025-11-16,264.6,Hogar
8010,CUST-125,2025-06-05,468.98,Moda
8011,CUST-359,2026-02-24,370.23,Alimentos
8012,CUST-280,2025-04-23,292.78,Electrónica
8013,CUST-405,2026-01-25,89.78,Electrónica
8014,CUST-394,2025-05-19,83.18,Electrónica
8015,CUST-110,2026-01-09,256.08,Hogar
8016,CUST-334,2026-02-22,367.07,Hogar
8017,CUST-357,2025-07-28,378.0,Hogar
8018,CUST-146,2025-11-19,120.7,Moda
8019,CUST-216,2025-12-30,59.05,Moda
8020,CUST-398,2025-03-27,198.39,Electrónica
8021,CUST-162,2025-10-12,459.9,Alimentos
8022,CUST-128,2025-03-01,277.23,Hogar
8023,CUST-314,2025-02-23,166.85,Moda
8024,CUST-332,2025-04-03,168.58,Moda
8025,CUST-150,2025-11-21,74.72,Alimentos
8026,CUST-454,2026-01-08,241.88,Hogar
8027,CUST-036,2025-09-22,397.77,Moda
8028,CUST-173,2026-01-17,484.59,Alimentos
8029,CUST-420,2025-08-01,255.78,Alimentos
8030,CUST-022,2025-11-29,91.94,Hogar
8031,CUST-206,2025-01-10,344.65,Hogar
8032,CUST-127,2025-12-24,380.83,Hogar
8033,CUST-336,2025-07-22,45.13,Electrónica
8034,CUST-445,2025-07-15,426.57,Moda
8035,CUST-356,2025-02-27,416.37,Alimentos
8036,CUST-440,2025-09-13,241.55,Electrónica
8037,CUST-217,2025-08-11,284.61,Hogar
8038,CUST-096,2026-01-04,359.57,Moda
8039,CUST-417,2025-06-29,341.61,Moda
8040,CUST-429,2026-02-22,18.1,Electrónica
8041,CUST-164,2025-12-28,69.99,Alimentos
8042,CUST-148,2025-02-04,89.67,Electrónica
8043,CUST-018,2025-12-25,380.28,Moda
8044,CUST-294,2025-04-13,225.64,Alimentos
8045,CUST-195,2025-06-10,277.3,Electrónica
8046,CUST-151,2025-07-19,388.62,Electrónica
8047,CUST-480,2025-06-09,177.08,Hogar
8048,CUST-365,2025-07-02,376.96,Moda
8049,CUST-123,2025-12-19,226.73,Hogar
8050,CUST-400,2025-05-16,194.82,Hogar
8051,CUST-187,2026-02-02,173.19,Alimentos
8052,CUST-453,2025-08-14,482.82,Alimentos
8053,CUST-452,2026-01-27,388.27,Moda
8054,CUST-149,2025-08-31,19.9,Alimentos
8055,CUST-104,2025-04-16,479.13,Moda
8056,CUST-243,2025-03-12,389.97,Alimentos
8057,CUST-462,2025-03-18,83.1,Hogar
8058,CUST-231,2025-02-23,47.41,Moda
8059,CUST-479,2025-10-04,161.02,Hogar
8060,CUST-206,2025-04-21,315.85,Alimentos
8061,CUST-198,2025-08-12,312.11,Hogar
8062,CUST-396,2025-03-16,145.17,Alimentos
8063,CUST-400,2025-01-14,228.38,Electrónica
8064,CUST-337,2025-09-15,113.83,Hogar
8065,CUST-493,2025-07-08,34.78,Moda
8066,CUST-087,2025-12-30,263.32,Hogar
8067,CUST-142,2025-08-27,180.03,Hogar
8068,CUST-317,2026-02-05,276.01,Moda
8069,CUST-199,2025-11-30,473.79,Moda
8070,CUST-046,2025-10-31,80.25,Electrónica
8071,CUST-288,2025-04-01,10.96,Alimentos
8072,CUST-015,2026-01-27,47.67,Alimentos
8073,CUST-044,2025-07-03,236.73,Moda
